ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE_PARENT,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,VARIETE,VIGUEUR,DEFAUT,INTITULEPROTECTIONPLU_L 1231,INTITULEPROTECTIONPLU_L 1231.7,INTITULEPROTECTIONPLU_ebc,INTITULEPROTECTIONPLU_valeur manquante,RAISONDEPLANTATION_Nouveau,RAISONDEPLANTATION_Remplacement,RAISONDEPLANTATION_valeur manquante,remarquesclusterisées,SOUS_CATEGORIE_DESC_Arbre de voirie,SOUS_CATEGORIE_DESC_Arbre denceintes fermées,cluster,SOUS_CATEGORIE_DESC_Arbre despaces ouverts,SOUS_CATEGORIE_DESC_Bois semi naturel,TYPEIMPLANTATIONPLU_Alignement,TYPEIMPLANTATIONPLU_Groupé,TYPEIMPLANTATIONPLU_Isolé,TYPEIMPLANTATIONPLU_Périmètre,TYPEIMPLANTATIONPLU_valeur manquante
2014,2014.0,2019.0,158,2,39,2,86,1,4,1,0,3,1,39,4.0,0,False,False,False,True,False,False,True,0,True,False,98,False,False,False,False,False,False,True
2004,2015.0,2018.0,288,7,1,3,75,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,True,False,37,False,False,False,False,False,False,True
2004,2015.0,2017.0,813,4,201,2,73,1,4,2,3,8,0,89,3.0,0,False,False,False,True,False,False,True,13,False,False,73,True,False,False,False,False,False,True
2004,2015.0,2016.0,762,2,215,3,56,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,227,False,False,False,False,False,False,True
2004,2013.0,2016.0,868,6,61,2,14,1,4,2,2,11,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,176,True,False,False,False,False,False,True
2004,2015.0,2017.0,266,3,21,3,11,2,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,288,True,False,False,False,False,False,True
2004,2014.0,2017.0,986,4,88,3,59,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,113,True,False,60,False,False,False,False,False,False,True
2004,2015.0,2017.0,1070,2,28,3,85,1,4,1,0,15,1,15,4.0,0,False,False,False,True,False,False,True,0,True,False,347,False,False,False,False,False,False,True
2004,2013.0,2016.0,939,3,217,2,73,1,4,2,3,9,0,89,3.0,0,False,False,False,True,False,False,True,51,False,False,127,True,False,False,False,False,False,True
2004,2014.0,2017.0,34,3,113,3,19,1,3,2,0,8,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,152,True,False,False,False,False,False,True
2011,2013.0,2017.0,984,2,42,3,86,1,4,1,0,15,1,89,4.0,0,False,False,False,True,False,False,True,3,True,False,239,False,False,False,False,False,False,True
2004,2015.0,2015.0,980,2,80,3,1,1,4,1,0,3,0,14,4.0,0,False,False,False,True,False,False,True,0,False,True,2,False,False,False,False,False,False,True
2004,2013.0,2016.0,868,3,175,1,86,2,3,2,0,11,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,176,True,False,False,False,False,False,True
2004,2013.0,2017.0,36,6,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,108,False,False,False,False,False,False,True
2004,2015.0,2018.0,880,2,33,3,1,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,317,False,False,False,False,False,False,True
2004,2014.0,2015.0,1116,4,161,3,103,1,3,2,0,9,0,89,3.0,0,False,False,False,True,False,False,True,3,False,False,21,True,False,False,False,False,False,True
2004,2015.0,2020.0,231,2,21,3,11,1,2,2,0,12,0,89,,0,False,False,False,True,False,False,True,0,False,False,220,True,False,False,False,False,False,True
2004,2013.0,2014.0,98,4,210,3,43,1,4,2,0,9,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,13,False,False,False,False,False,False,True
2004,2015.0,2017.0,486,5,113,3,19,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,160,False,False,False,False,False,False,True
2004,2013.0,2014.0,169,4,206,3,103,2,3,2,0,12,0,89,3.0,1,False,False,False,True,False,False,True,0,True,False,86,False,False,False,False,False,False,True
2004,2013.0,2014.0,98,3,210,3,43,1,4,2,0,9,1,89,4.0,0,False,False,False,True,False,False,True,3,True,False,222,False,False,False,False,False,False,True
2004,2013.0,2015.0,636,7,1,3,75,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,97,False,False,False,False,False,False,True
2004,2015.0,2019.0,567,3,133,3,73,2,2,2,1,13,1,4,3.0,1,False,False,False,True,False,False,True,86,True,False,285,False,False,False,False,False,False,True
2004,2013.0,2016.0,918,2,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,142,False,False,False,False,False,False,True
2004,2014.0,2019.0,857,6,1,3,75,1,4,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,363,True,False,False,False,False,False,True
2004,2014.0,2014.0,303,6,1,3,75,1,3,2,0,12,1,89,3.0,1,False,False,False,True,False,False,True,17,True,False,349,False,False,False,False,False,False,True
2004,2015.0,2019.0,567,3,133,3,73,2,4,2,1,12,1,4,4.0,1,False,False,False,True,False,False,True,3,True,False,285,False,False,False,False,False,False,True
2014,2014.0,2019.0,558,2,201,2,73,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,98,False,False,False,False,False,False,True
2004,2013.0,2016.0,289,5,1,3,75,1,4,2,0,10,0,89,4.0,0,False,False,False,True,False,False,True,17,True,False,207,False,False,False,False,False,False,True
2004,2014.0,2014.0,788,3,52,3,5,1,4,2,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,True,False,304,False,False,False,False,False,False,True
2005,2014.0,2014.0,682,3,217,2,41,1,4,2,0,3,1,31,4.0,1,False,False,False,True,False,False,True,0,True,False,133,False,False,False,False,False,False,True
2004,2014.0,2017.0,577,7,133,3,77,1,3,2,0,15,1,45,3.0,0,False,False,False,True,False,False,True,176,True,False,296,False,False,False,False,False,False,True
2004,2015.0,2017.0,862,1,216,3,8,2,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,76,True,False,False,False,False,False,True
2014,2014.0,2019.0,628,2,191,2,15,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,False,False,115,True,False,False,False,False,False,True
2004,2015.0,2016.0,489,8,1,3,75,3,3,3,0,13,1,89,3.0,1,False,True,False,False,False,False,True,197,True,False,121,False,False,True,False,False,False,False
2013,2013.0,2019.0,1101,2,126,2,1,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,226,False,False,False,False,False,False,True
2005,2015.0,2018.0,1074,2,201,2,73,1,4,1,3,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,246,True,False,False,False,False,False,True
2004,2014.0,2017.0,222,10,176,2,77,4,1,2,0,15,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,76,True,False,False,False,False,False,True
2004,2014.0,2014.0,772,3,197,3,55,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,242,False,False,False,False,False,False,True
2013,2013.0,2019.0,795,2,39,2,86,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,265,False,False,False,False,False,False,True
2004,2015.0,2017.0,332,1,215,3,56,1,3,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,331,False,False,False,False,False,False,True
2004,2013.0,2017.0,708,5,101,3,94,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,382,False,False,False,False,False,False,True
2004,2014.0,2014.0,866,4,3,2,77,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,123,False,False,False,False,False,False,True
2004,2014.0,2019.0,696,3,25,3,63,1,4,2,0,9,0,34,4.0,0,False,False,False,True,False,False,True,3,False,False,346,True,False,False,False,False,False,True
2004,2015.0,2018.0,302,1,30,3,1,2,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,42,False,False,False,False,False,False,True
2004,2015.0,2018.0,859,5,1,3,75,1,4,2,0,8,0,89,4.0,1,False,False,False,True,False,False,True,0,False,True,216,False,False,False,False,False,False,True
2004,2013.0,2016.0,681,5,1,3,75,1,4,2,0,12,1,89,3.0,0,False,False,False,True,False,False,True,0,True,False,325,False,False,False,False,False,False,True
2004,2014.0,2014.0,964,5,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,9,True,False,39,False,False,False,False,False,False,True
2004,2013.0,2017.0,524,5,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,81,False,False,False,False,False,False,True
2004,2015.0,2017.0,925,7,217,3,89,3,4,3,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,10,True,False,False,False,False,False,True
2004,2015.0,2018.0,891,1,217,2,41,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,12,True,False,False,False,False,False,True
2008,2015.0,2018.0,255,2,161,3,103,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,155,True,False,115,False,False,False,False,False,False,True
2004,2015.0,2020.0,591,3,217,3,11,1,4,2,0,12,1,71,4.0,1,False,False,False,True,False,False,True,0,True,False,275,False,False,False,False,False,False,True
2005,2015.0,2018.0,1132,3,30,2,1,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,251,True,False,False,False,False,False,True
2004,2014.0,2014.0,16,3,159,3,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,143,False,False,False,False,False,False,True
2005,2015.0,2017.0,763,2,220,3,8,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,19,False,False,False,False,False,False,True
2004,2015.0,2016.0,1095,4,133,3,73,1,4,2,3,12,0,4,4.0,1,False,False,False,True,False,False,True,110,True,False,383,False,False,False,False,False,False,True
2013,2013.0,2019.0,968,2,42,2,86,1,4,1,0,3,1,89,4.0,0,False,False,False,True,True,False,False,0,True,False,192,False,False,False,False,False,False,True
2004,2014.0,2014.0,995,2,30,3,1,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,390,False,False,False,False,False,False,True
2004,2015.0,2020.0,1136,5,123,2,104,1,4,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,75,True,False,False,False,False,False,True
2004,2015.0,2017.0,367,1,153,2,41,2,4,1,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,311,True,False,False,False,False,False,True
2004,2015.0,2017.0,1068,2,21,2,11,2,3,2,0,8,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,14,True,False,False,False,False,False,True
2004,2014.0,2015.0,185,11,1,3,75,1,3,2,0,9,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,316,True,False,False,False,False,False,True
2013,2013.0,2019.0,529,2,217,2,41,1,4,1,0,3,0,72,4.0,0,False,False,False,True,False,False,True,0,False,False,5,True,False,False,False,False,False,True
2005,2014.0,2017.0,36,3,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,144,False,False,False,False,False,False,True
2004,2014.0,2015.0,461,3,217,3,1,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,37,False,False,False,False,False,False,True
2004,2015.0,2017.0,337,2,220,2,8,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,4,False,False,356,True,False,False,False,False,False,True
2004,2014.0,2017.0,399,4,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,315,False,False,False,False,False,False,True
2004,2015.0,2020.0,230,2,188,3,18,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,222,True,False,False,False,False,False,True
2004,2014.0,2014.0,964,5,1,3,75,1,4,2,0,8,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,39,False,False,False,False,False,False,True
2004,2015.0,2017.0,884,1,201,3,73,2,2,2,0,15,0,89,3.0,0,False,False,False,True,False,False,True,3,False,False,11,True,False,False,False,False,False,True
2005,2014.0,2017.0,479,3,88,3,59,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,325,False,False,False,False,False,False,True
2004,2015.0,2016.0,910,5,201,3,73,1,4,2,3,9,0,4,4.0,1,False,False,False,True,False,False,True,62,False,False,30,True,False,False,False,False,False,True
2005,2015.0,2017.0,595,3,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,271,False,False,False,False,False,False,True
2004,2013.0,2017.0,313,4,12,3,30,1,4,2,0,15,0,35,4.0,1,False,False,False,True,False,False,True,0,False,False,91,True,False,False,False,False,False,True
2004,2015.0,2017.0,432,2,28,3,85,1,4,1,0,15,1,15,4.0,0,False,False,False,True,False,False,True,0,True,False,347,False,False,False,False,False,False,True
2004,2014.0,2019.0,579,4,135,3,19,1,4,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,22,True,False,False,False,False,False,True
2004,2014.0,2015.0,714,5,94,3,2,1,3,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,375,False,False,False,False,False,False,True
2004,2013.0,2017.0,1137,3,220,3,8,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,321,False,False,False,False,False,False,True
2004,2014.0,2015.0,1022,6,1,3,75,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,35,False,False,False,False,False,False,True
2004,2015.0,2017.0,594,3,133,2,73,1,4,2,0,15,0,4,4.0,1,False,False,False,True,False,False,True,0,False,False,337,True,False,False,False,False,False,True
2004,2014.0,2014.0,388,4,181,2,1,4,4,2,0,3,0,87,4.0,1,False,False,False,True,False,False,True,0,True,False,263,False,False,False,False,False,False,True
2009,2013.0,2016.0,930,2,206,3,103,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,1,False,False,False,False,False,False,True
2014,2014.0,2020.0,536,2,124,2,103,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,280,False,False,False,False,False,False,True
2004,2015.0,2017.0,832,5,166,2,1,2,3,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,65,False,False,128,True,False,False,False,False,False,True
2004,2015.0,2018.0,306,2,217,2,5,1,4,2,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,282,False,False,False,False,False,False,True
2004,2015.0,2017.0,262,5,217,2,73,1,4,2,2,12,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,288,True,False,False,False,False,False,True
2004,2014.0,2014.0,404,2,159,3,1,3,2,2,0,0,1,89,,1,False,False,False,True,False,False,True,62,True,False,344,False,False,False,False,False,False,True
2004,2015.0,2018.0,302,1,30,3,1,2,4,2,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,True,False,42,False,False,False,False,False,False,True
2004,2014.0,2017.0,578,4,166,3,1,3,2,2,0,15,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,95,True,False,False,False,False,False,True
2004,2014.0,2014.0,600,2,197,3,55,1,4,1,0,12,0,89,4.0,1,False,False,False,True,False,False,True,3,False,False,53,True,False,False,False,False,False,True
2004,2015.0,2017.0,907,2,71,2,41,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,33,False,False,340,True,False,False,False,False,False,True
2004,2015.0,2018.0,1091,3,21,3,11,2,3,2,0,3,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,257,True,False,False,False,False,False,True
2004,2015.0,2018.0,262,6,136,2,0,2,4,2,0,4,0,89,4.0,1,False,False,True,False,False,False,True,3,False,False,288,True,False,False,True,False,False,False
2004,2013.0,2017.0,1113,3,159,2,1,1,4,2,0,11,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,186,True,False,False,False,False,False,True
2004,2014.0,2014.0,201,3,52,3,5,4,1,2,0,0,1,89,,1,False,False,False,True,False,False,True,0,True,False,41,False,False,False,False,False,False,True
2004,2013.0,2017.0,169,7,206,3,103,2,3,2,0,15,1,89,3.0,0,False,False,False,True,False,False,True,0,True,False,211,False,False,False,False,False,False,True
2004,2014.0,2014.0,509,5,165,3,88,4,1,2,0,13,1,89,,1,False,False,False,True,False,False,True,0,True,False,201,False,False,False,False,False,False,True
2004,2015.0,2016.0,693,5,1,3,75,1,4,2,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,False,True,293,False,False,False,False,False,False,True
2004,2013.0,2017.0,1024,9,165,3,88,1,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,157,True,False,False,False,False,False,True
2004,2013.0,2018.0,195,2,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,231,False,False,False,False,False,False,True
2004,2015.0,2020.0,211,1,197,3,55,1,3,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,17,False,False,False,False,False,False,True
2004,2013.0,2020.0,194,3,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,3,True,False,336,False,False,False,False,False,False,True
2004,2015.0,2020.0,486,3,215,3,56,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,52,False,False,False,False,False,False,True
2004,2015.0,2020.0,891,8,175,2,86,2,4,3,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,165,True,False,False,False,False,False,True
2004,2015.0,2016.0,498,5,206,3,103,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,212,False,False,False,False,False,False,True
2004,2014.0,2017.0,1116,4,161,3,103,1,3,2,0,9,1,89,3.0,0,False,False,False,True,False,False,True,0,False,False,302,True,False,False,False,False,False,True
2004,2015.0,2020.0,10,2,6,3,41,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,23,False,False,42,True,False,False,False,False,False,True
2004,2015.0,2020.0,1136,1,21,2,11,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,345,True,False,False,False,False,False,True
2004,2015.0,2015.0,149,4,176,2,77,2,3,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,249,True,False,False,False,False,False,True
2004,2015.0,2017.0,332,2,215,3,56,1,3,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,128,False,False,False,False,False,False,True
2004,2014.0,2014.0,709,4,88,3,59,1,4,2,0,3,0,89,4.0,1,False,False,False,True,False,False,True,33,True,False,132,False,False,False,False,False,False,True
2004,2014.0,2014.0,788,2,30,3,1,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,182,False,False,False,False,False,False,True
2004,2014.0,2014.0,995,6,1,3,75,3,2,2,0,12,1,89,3.0,1,False,False,False,True,False,False,True,17,True,False,390,False,False,False,False,False,False,True
2004,2014.0,2014.0,201,3,52,3,5,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,41,False,False,False,False,False,False,True
2004,2014.0,2014.0,388,3,159,2,1,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,263,False,False,False,False,False,False,True
2004,2014.0,2014.0,995,5,1,3,75,4,1,2,0,13,1,89,,1,False,False,False,True,False,False,True,17,True,False,390,False,False,False,False,False,False,True
2004,2013.0,2017.0,294,5,1,3,75,1,4,2,0,8,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,365,False,False,False,False,False,False,True
2004,2013.0,2016.0,1127,6,1,3,75,1,4,2,0,10,0,89,4.0,1,False,False,False,True,False,False,True,17,True,False,299,False,False,False,False,False,False,True
2004,2015.0,2017.0,225,6,61,3,14,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,119,True,False,False,False,False,False,True
2004,2015.0,2016.0,594,2,21,2,11,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,337,True,False,False,False,False,False,True
2004,2014.0,2015.0,185,11,1,3,75,1,3,2,0,9,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,316,True,False,False,False,False,False,True
2004,2014.0,2014.0,788,4,52,3,5,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,182,False,False,False,False,False,False,True
2014,2014.0,2019.0,553,2,42,2,86,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,307,False,False,False,False,False,False,True
2004,2015.0,2019.0,567,3,133,3,73,2,4,2,1,12,1,4,4.0,1,False,False,False,True,False,False,True,0,True,False,111,False,False,False,False,False,False,True
2004,2013.0,2014.0,98,3,210,3,43,1,4,2,0,9,1,89,4.0,0,False,False,False,True,False,False,True,3,True,False,222,False,False,False,False,False,False,True
